,ticker,class_code,figi,uid,type,min_price_increment,scale,lot,trading_status,api_trade_available_flag,currency,exchange,buy_available_flag,sell_available_flag,short_enabled_flag,klong,kshort
980,CHCO,SPBXM,BBG000BFJFX3,0a256a49-cfcc-49f9-94f1-fcb691366a47,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
981,HUBB,SPBXM,BBG000BLK267,7644353c-9334-4d08-a44d-e01dd580a65e,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
982,NWSA,SPBXM,BBG0035LY913,886bee82-c1bb-4d88-9b02-ee9c3fc21371,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
983,ALEC,SPBXM,BBG00N0PL198,599719fb-06a3-411b-a42b-26c485548b56,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
984,CR,SPBXM,BBG016G0L0Q5,f015a033-c615-4d98-9e10-069f986fb67c,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
985,AVIR,SPBXM,BBG00TZNCJ75,9e6870c2-47dd-4c31-a6c3-9979111d0b45,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
986,NKNCP,TQBR,BBG000GQSVC2,bc21fb4f-8838-4355-8697-fb0d8fc809c8,shares,0.02000000,2,10,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,moex_extended,True,True,False,0E-8,0E-8
987,ZIM,SPBXM,BBG00YQ7XR05,d9d009df-f3c3-4470-a031-1b91540084e3,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
988,GTN,SPBXM,BBG000DSQLQ0,cbe0b91a-da69-4102-99d3-e5b2833df853,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
989,GVA,SPBXM,BBG000DVB833,de34184c-ad4e-4c60-b6ab-8573867eb9c9,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
990,GILD,SPBXM,BBG000CKGBP2,3f9c80e0-eac0-4339-a531-767ea1fdee90,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
991,WCN,SPBXM,BBG000FLHZZ2,e99298f3-08d6-4b9b-bc13-7a816db35000,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
992,AMAT,SPBXM,BBG000BBPFB9,4d8f71fc-2a03-41e5-b9d8-2dc6336a86a6,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
993,HLT,SPBXM,BBG0058KMH30,3905690d-70e5-4b74-b45c-f09e8cf8c824,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
994,SNA,SPBXM,BBG000BT7JW9,90ac8947-846a-42e6-a40f-e4660b97b01a,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
995,AMD,SPBXM,BBG000BBQCY0,f377b7a2-5795-40a5-bd18-fb527885eb09,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
996,BR,SPBXM,BBG000PPFKQ7,4b01855a-2788-49b2-9564-9e9f4f2c7cb4,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
997,ON,SPBXM,BBG000DV7MX4,f757c5a8-1e88-48b4-8aed-d91e4c6454c8,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
998,TVTX,SPBXM,BBG000P9D6W9,5bf3e542-c574-48e8-a843-13d4f5d51770,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
999,NET,SPBXM,BBG001WMKHH5,f6e866d9-6388-4a55-80f9-27a4fc69392e,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1000,CSGP,SPBXM,BBG000D7JKW9,a44a1ac5-9174-4885-b665-6b51f499dea3,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1001,TSCO,SPBXM,BBG000BLXZN1,aa206b90-0e39-4adc-b7c0-e0ad3cf4b78b,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1002,SPOT,SPBXM,BBG003T4VFC2,34f5aa05-5b8c-44a4-a4cd-37645fd0d4c6,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1003,PODD,SPBXM,BBG000R7XX87,e3b88609-7782-46fd-a7a4-4118e7b25cfc,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1004,OBNEP,MTQR,TCS00A0HG602,69f5da81-80c7-4c12-85dc-3bb7524c4a35,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,otc_ncc,True,True,False,0E-8,0E-8
1005,HAL,SPBXM,BBG000BKTFN2,bf6f44c0-2b6c-4894-908f-6e2deb4ca99b,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1006,GXO,SPBXM,BBG00YDGX945,983a4734-c054-4990-b36d-e0270c1fbaa8,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1007,PNC,SPBXM,BBG000BRD0D8,918b0bb4-9fcc-41e7-ab00-e7fc3e3b2310,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1008,DOW,SPBXM,BBG00BN96922,0a2b5903-a8d0-45e1-9c34-74f559e60d34,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1009,VXRT,SPBXM,BBG000DR0RZ7,adb467c5-3140-488e-9875-0273e9a5ec5b,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1010,LCII,SPBXM,BBG000DNLMB0,e4863d0a-48e4-49bd-b623-b6b26f1c6f51,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1011,HAIN,SPBXM,BBG000BQW085,d84ace73-4691-42e1-8e82-c4e5b828d422,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1012,338,SPBHKEX,BBG000BCHHM0,65901692-f902-4a8f-908e-8eaf8e897a47,shares,0.01000000,2,1000,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,hkd,unknown,False,False,False,0E-8,0E-8
1013,SLQT,SPBXM,BBG000GTP1B6,e6a9ccd4-e12c-48be-a780-f9038f8bf37c,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1014,F,SPBXM,BBG000BQPC32,0d433c6b-d972-48c2-9724-800776d1c70f,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1015,SYNH,SPBXM,BBG0078Y1D92,5e86dca3-b642-438e-b7a5-bbdc6cc421ea,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_NOT_AVAILABLE_FOR_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1016,HUM,SPBXM,BBG000BLKK03,902afb0a-9a04-41da-a9eb-df4ae2473938,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1017,RIVN,SPBXM,BBG00741Y1N2,1402c4dd-c98b-42a0-aa81-e18d898dce6c,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1018,EW,SPBXM,BBG000BRXP69,1b43e4a0-7f0b-4de0-acca-968a7c448dbd,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1019,IGMS,SPBXM,BBG00PNR1BT2,5325952b-ad4e-498b-8433-7407c959c9b6,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1020,T,TQBR,TCS80A107UL4,87db07bc-0e02-4e29-90bb-05e8ef791d7b,shares,0.20000000,1,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX_PLUS_WEEKEND,True,True,True,2.00000000,2.00000000
1021,UFOSP,MTQR,TCS009102396,e0e1ee47-d3e6-43d9-9755-44dcc18ab271,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,otc_ncc,True,True,False,0E-8,0E-8
1022,KMG@KT,SPBKZ,TCSC00001122,8e95378f-2b8b-4980-a0db-bacf4d108946,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,kzt,unknown,False,False,False,0E-8,0E-8
1023,AORT,SPBXM,BBG000BMLVJ6,e0e607a3-d6df-44b5-b139-65f8668668d9,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1024,VMC,SPBXM,BBG000BWGYF8,a11b0004-bcfa-45fe-955b-2985c1659937,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1025,NTAP,SPBXM,BBG000FP1N32,cf55659b-cad3-4b83-9eba-70040b591b6b,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1026,MRKV,TQBR,BBG000PKWCQ7,8ec4edb6-b779-4e3c-9146-b11210174d51,shares,0.00005000,5,10000,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,moex_extended,True,True,False,0E-8,0E-8
1027,SMG,SPBXM,BBG000BT5PG5,ba12afb1-9ea7-4283-a76c-07ff4aa13b8a,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1028,BAH,SPBXM,BBG000R2YFG7,67e771e1-d025-43ee-90a6-57b3d730aeb2,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1029,WMT,SPBXM,BBG000BWXBC2,19dfb3f6-2222-4eb4-93b6-f2500aa97e82,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1030,TSN,SPBXM,BBG000DKCC19,95455b8c-3813-4cd0-acfc-5459d8f9048d,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1031,RXRX,SPBXM,BBG00PQ4XJ45,d4e42dba-694f-4a1c-89d5-e131ef22e93d,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1032,RGLD,SPBXM,BBG000BS5170,c705915d-395a-40de-a786-00da340df68a,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1033,PAY,SPBXM,BBG010MW0N84,2eac2aaa-6812-42d0-a26c-5ef6fd8c4152,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1034,G,SPBXM,BBG000RQBFV2,da10b23a-2f0c-4e13-8e18-8393d95e0b3a,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1035,GLW,SPBXM,BBG000BKFZM4,e118e3d8-0576-476a-844a-89b37e6b16ec,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1036,WLK,SPBXM,BBG000PXZFW2,9dd5ddc1-6b9c-4bc2-8f9d-f080ca2db669,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1037,QRTEA,SPBXM,BBG000PCQQL6,20e6cc51-a22d-45ce-af70-1254a3b95619,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1038,NEM,SPBXM,BBG000BPWXK1,f11a7a6d-c64c-4636-8887-38b113c4aeac,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1039,MIDD,SPBXM,BBG000DQN9R3,c0578cba-2246-4ef4-9a79-8c16f79f9867,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1040,LYFT,SPBXM,BBG004M9ZHX5,492beaac-3728-4e55-bd12-1e09182f59c7,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1041,DIS,SPBXM,BBG000BH4R78,64aeb159-12e8-48c7-b14a-5211c7301d6c,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1042,TKO,SPBXM,BBG01G9JKWV5,7ef55cb6-ba62-41e4-9a6e-3ce0af90966a,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1043,FIVE@GS,SPBEQRU,TCS4387E2054,aa183ebe-3dae-4f4b-b7a2-c03539375417,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_NOT_AVAILABLE_FOR_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
